high,low,open,close,volume,date,ticker
9368.4765625,9202.353515625,9352.3935546875,9267.5615234375,22700383839,2019-11-07,BTC
9272.759765625,8775.5341796875,9265.3681640625,8804.880859375,24333037836,2019-11-08,BTC
8891.818359375,8793.1630859375,8809.46875,8813.58203125,17578630606,2019-11-09,BTC
9103.826171875,8806.162109375,8812.4892578125,9055.5263671875,20587919881,2019-11-10,BTC
9081.279296875,8700.6083984375,9056.91796875,8757.7880859375,20265510765,2019-11-11,BTC
8853.7685546875,8685.427734375,8759.751953125,8815.662109375,20309769107,2019-11-12,BTC
8836.841796875,8761.6513671875,8812.033203125,8808.2626953125,17545755405,2019-11-13,BTC
8826.943359375,8692.5517578125,8811.9365234375,8708.0947265625,19084739975,2019-11-14,BTC
8730.873046875,8484.84375,8705.7080078125,8491.9921875,21796856471,2019-11-15,BTC
8591.9970703125,8473.9736328125,8491.166015625,8550.7607421875,16495389808,2019-11-16,BTC
8727.7890625,8500.9677734375,8549.470703125,8577.9755859375,18668638897,2019-11-17,BTC
8653.2802734375,8273.5732421875,8573.98046875,8309.2861328125,21579470673,2019-11-18,BTC
8408.5166015625,8099.96337890625,8305.134765625,8206.1455078125,21083613816,2019-11-19,BTC
8237.240234375,8010.51171875,8203.61328125,8027.26806640625,20764300437,2019-11-20,BTC
8110.09814453125,7597.3818359375,8023.64453125,7642.75,22514243371,2019-11-21,BTC
7697.3828125,6936.70654296875,7643.5693359375,7296.57763671875,34242315785,2019-11-22,BTC
7442.2587890625,7151.41796875,7296.16455078125,7397.796875,21008924418,2019-11-23,BTC
7408.5771484375,7029.2890625,7398.6337890625,7047.9169921875,30433517289,2019-11-24,BTC
7319.85693359375,6617.1669921875,7039.97705078125,7146.1337890625,42685231262,2019-11-25,BTC
7320.23046875,7098.572265625,7145.1591796875,7218.37109375,21129505542,2019-11-26,BTC
7619.693359375,6974.17431640625,7220.880859375,7531.66357421875,23991412764,2019-11-27,BTC
7730.07275390625,7454.12158203125,7536.8203125,7463.10595703125,19050116751,2019-11-28,BTC
7781.1796875,7460.75634765625,7466.72705078125,7761.24365234375,19709695456,2019-11-29,BTC
7836.10205078125,7515.849609375,7764.05712890625,7569.6298828125,17158194786,2019-11-30,BTC
7571.6162109375,7291.341796875,7571.6162109375,7424.29248046875,18720708479,2019-12-01,BTC
7474.81884765625,7233.3994140625,7424.0361328125,7321.98828125,17082040706,2019-12-02,BTC
7418.85888671875,7229.35693359375,7323.9755859375,7320.1455078125,14797485769,2019-12-03,BTC
7539.78466796875,7170.9228515625,7320.125,7252.03466796875,21664240918,2019-12-04,BTC
7743.431640625,7232.6767578125,7253.24169921875,7448.3076171875,18816085231,2019-12-05,BTC
7546.99658203125,7392.17529296875,7450.5615234375,7546.99658203125,18104466307,2019-12-06,BTC
7589.95166015625,7525.71142578125,7547.265625,7556.23779296875,15453520564,2019-12-07,BTC
7634.6064453125,7476.09130859375,7551.3388671875,7564.34521484375,15409908086,2019-12-08,BTC
7618.091796875,7365.9853515625,7561.79541015625,7400.8994140625,17872021272,2019-12-09,BTC
7424.02294921875,7246.0439453125,7397.13427734375,7278.11962890625,18249031195,2019-12-10,BTC
7324.15625,7195.52734375,7277.19775390625,7217.42724609375,16350490689,2019-12-11,BTC
7266.6396484375,7164.7412109375,7216.73876953125,7243.13427734375,18927080224,2019-12-12,BTC
7293.560546875,7227.12255859375,7244.662109375,7269.6845703125,17125736940,2019-12-13,BTC
7308.83642578125,7097.208984375,7268.90283203125,7124.673828125,17137029730,2019-12-14,BTC
7181.07568359375,6924.3759765625,7124.23974609375,7152.3017578125,16881129804,2019-12-15,BTC
7171.1689453125,6903.6826171875,7153.6630859375,6932.48046875,20213265950,2019-12-16,BTC
6964.0751953125,6587.97412109375,6931.3154296875,6640.51513671875,22363804217,2019-12-17,BTC
7324.98486328125,6540.04931640625,6647.6982421875,7276.802734375,31836522778,2019-12-18,BTC
7346.6025390625,7041.3818359375,7277.5908203125,7202.84423828125,25904604416,2019-12-19,BTC
7257.921875,7086.1240234375,7208.63671875,7218.81640625,22633815180,2019-12-20,BTC
7223.22607421875,7112.73583984375,7220.59375,7191.15869140625,19312552168,2019-12-21,BTC
7518.033203125,7167.17919921875,7191.1884765625,7511.5888671875,23134537956,2019-12-22,BTC
7656.17626953125,7326.1923828125,7508.90234375,7355.62841796875,27831788041,2019-12-23,BTC
7535.716796875,7269.52880859375,7354.39306640625,7322.5322265625,22991622105,2019-12-24,BTC
7357.02001953125,7220.9912109375,7325.755859375,7275.15576171875,21559505149,2019-12-25,BTC
7388.302734375,7200.38671875,7274.79931640625,7238.966796875,22787010034,2019-12-26,BTC
7363.529296875,7189.93408203125,7238.14111328125,7290.08837890625,22777360996,2019-12-27,BTC
7399.041015625,7286.9052734375,7289.03125,7317.990234375,21365673026,2019-12-28,BTC
7513.9482421875,7279.865234375,7317.6474609375,7422.65283203125,22445257702,2019-12-29,BTC
7454.82421875,7276.30810546875,7420.27294921875,7292.9951171875,22874131672,2019-12-30,BTC
7335.2900390625,7169.77783203125,7294.43896484375,7193.59912109375,21167946112,2019-12-31,BTC
7254.33056640625,7174.9443359375,7194.89208984375,7200.17431640625,18565664997,2020-01-01,BTC
7212.1552734375,6935.27001953125,7202.55126953125,6985.47021484375,20802083465,2020-01-02,BTC
7413.71533203125,6914.99609375,6984.4287109375,7344.88427734375,28111481032,2020-01-03,BTC
7427.3857421875,7309.51416015625,7345.37548828125,7410.65673828125,18444271275,2020-01-04,BTC
7544.4970703125,7400.53564453125,7410.45166015625,7411.3173828125,19725074095,2020-01-05,BTC
7781.8671875,7409.29296875,7410.4521484375,7769.21923828125,23276261598,2020-01-06,BTC
8178.2158203125,7768.2275390625,7768.68212890625,8163.6923828125,28767291327,2020-01-07,BTC
8396.73828125,7956.7744140625,8161.935546875,8079.86279296875,31672559265,2020-01-08,BTC
8082.2958984375,7842.40380859375,8082.2958984375,7879.0712890625,24045990466,2020-01-09,BTC
8166.55419921875,7726.77490234375,7878.3076171875,8166.55419921875,28714583844,2020-01-10,BTC
8218.359375,8029.64208984375,8162.19091796875,8037.53759765625,25521165085,2020-01-11,BTC
8200.0634765625,8009.05908203125,8033.26171875,8192.494140625,22903438381,2020-01-12,BTC
8197.7880859375,8079.70068359375,8189.77197265625,8144.1943359375,22482910688,2020-01-13,BTC
8879.51171875,8140.93310546875,8140.93310546875,8827.7646484375,44841784107,2020-01-14,BTC
8890.1171875,8657.1875,8825.34375,8807.0107421875,40102834650,2020-01-15,BTC
8846.4609375,8612.095703125,8812.4814453125,8723.7861328125,31313981931,2020-01-16,BTC
8958.1220703125,8677.31640625,8725.2099609375,8929.0380859375,36372139320,2020-01-17,BTC
9012.1982421875,8827.33203125,8927.2119140625,8942.80859375,32337772627,2020-01-18,BTC
9164.3623046875,8620.080078125,8941.4453125,8706.2451171875,34217320471,2020-01-19,BTC
8745.5908203125,8560.4736328125,8704.6318359375,8657.642578125,26422375678,2020-01-20,BTC
8755.7060546875,8544.5205078125,8658.9912109375,8745.89453125,24097418512,2020-01-21,BTC
8792.994140625,8636.7470703125,8744.2109375,8680.8759765625,22600204051,2020-01-22,BTC
8687.7470703125,8333.6376953125,8680.650390625,8406.515625,25770680779,2020-01-23,BTC
8514.6669921875,8266.8408203125,8405.5673828125,8445.4345703125,24397913026,2020-01-24,BTC
8458.453125,8296.21875,8440.119140625,8367.84765625,19647331549,2020-01-25,BTC
8602.4013671875,8325.498046875,8364.41015625,8596.830078125,22177678796,2020-01-26,BTC
8977.7265625,8597.30859375,8597.30859375,8909.8193359375,28647338393,2020-01-27,BTC
9358.58984375,8908.447265625,8912.5244140625,9358.58984375,34398744403,2020-01-28,BTC
9406.431640625,9269.4677734375,9357.470703125,9316.6298828125,30682598115,2020-01-29,BTC
9553.1259765625,9230.8974609375,9316.0166015625,9508.9931640625,32378792851,2020-01-30,BTC
9521.7060546875,9230.7763671875,9508.3134765625,9350.529296875,29432489719,2020-01-31,BTC
9439.3232421875,9313.2392578125,9346.357421875,9392.875,25922656496,2020-02-01,BTC
9468.7978515625,9217.82421875,9389.8203125,9344.365234375,30835736946,2020-02-02,BTC
9540.3720703125,9248.6337890625,9344.68359375,9293.521484375,30934096509,2020-02-03,BTC
9331.265625,9112.8115234375,9292.841796875,9180.962890625,29893183716,2020-02-04,BTC
9701.2998046875,9163.7041015625,9183.416015625,9613.423828125,35222060874,2020-02-05,BTC
9824.619140625,9539.818359375,9617.8212890625,9729.8017578125,37628823716,2020-02-06,BTC
9834.716796875,9726.0029296875,9726.0029296875,9795.943359375,34522718159,2020-02-07,BTC
9876.7490234375,9678.91015625,9793.0703125,9865.119140625,35172043762,2020-02-08,BTC
10129.435546875,9850.392578125,9863.89453125,10116.673828125,35807884663,2020-02-09,BTC
10165.765625,9784.5634765625,10115.5595703125,9856.611328125,39386548075,2020-02-10,BTC
10210.052734375,9729.3349609375,9855.8916015625,10208.236328125,37648059389,2020-02-11,BTC
10393.611328125,10202.3876953125,10202.3876953125,10326.0546875,43444303830,2020-02-12,BTC
10457.626953125,10116.1611328125,10323.9609375,10214.3798828125,49356071373,2020-02-13,BTC
